mol,rseq,mseq,S,E_conf,E_place,E_score1
Ic1cc(cc(I)c1Oc1cc(I)c(O)cc1)C[C@H](N)C(O)=O,1,34,-23.84334,69.322762,-112.78779,-23.84334
Ic1cc(cc(I)c1Oc1cc(I)c(O)cc1)C[C@H](N)C(O)=O,1,35,-21.84252,69.481789,-65.92569,-21.84252
Ic1cc(cc(I)c1Oc1cc(I)c(O)cc1)C[C@H](N)C(O)=O,1,36,-22.405022,69.565704,-40.343487,-22.405022
Ic1cc(cc(I)c1Oc1cc(I)c(O)cc1)C[C@H](N)C(O)=O,1,37,-22.678118,69.971519,-82.613464,-22.678118
Ic1cc(cc(I)c1Oc1cc(I)c(O)cc1)C[C@H](N)C(O)=O,1,38,-20.830416,70.000252,-66.606857,-20.830416
Ic1cc(cc(I)c1Oc1cc(I)c(O)cc1)C[C@H](N)C(O)=O,1,39,-21.762526,70.055008,-97.176598,-21.762526
Ic1cc(cc(I)c1Oc1cc(I)c(O)cc1)C[C@H](N)C(O)=O,1,40,-21.849222,70.24514,-48.470669,-21.849222
Ic1cc(cc(I)c1Oc1cc(I)c(O)cc1)C[C@H](N)C(O)=O,1,41,-21.779602,70.268677,-40.944721,-21.779602
Ic1cc(cc(I)c1Oc1cc(I)c(O)cc1)C[C@H](N)C(O)=O,1,42,-22.69318,70.323753,-62.711102,-22.69318
Ic1cc(cc(I)c1Oc1cc(I)c(O)cc1)C[C@H](N)C(O)=O,1,43,-22.282911,70.379768,-56.570606,-22.282911
Ic1cc(cc(I)c1Oc1cc(I)c(O)cc1)C[C@H](N)C(O)=O,1,44,-21.869949,70.520042,-50.262127,-21.869949
Ic1cc(cc(I)c1Oc1cc(I)c(O)cc1)C[C@H](N)C(O)=O,1,45,-21.747345,70.584053,-64.540596,-21.747345
Ic1cc(cc(I)c1Oc1cc(I)c(O)cc1)C[C@H](N)C(O)=O,1,46,-20.676338,70.748062,-55.394714,-20.676338
Ic1cc(cc(I)c1Oc1cc(I)c(O)cc1)C[C@H](N)C(O)=O,1,47,-21.87855,70.840508,-44.294571,-21.87855
Brc1cc(cc(Br)c1Oc1cc(C(C)C)c(O)cc1)CC(O)=O,1,48,-25.414095,54.5993,-81.611214,-25.414095
O(CC(O)=O)c1cc(C)c(Cc2cc(C(C)C)c(O)cc2)c(c1)C,1,229,-26.724037,64.631233,-99.546013,-26.724037
O(CC(O)=O)c1cc(C)c(Cc2cc(C(C)C)c(O)cc2)c(c1)C,1,230,-25.28425,64.686501,-84.024124,-25.28425
O(CC(O)=O)c1cc(C)c(Cc2cc(C(C)C)c(O)cc2)c(c1)C,1,231,-23.058729,64.686523,-51.090092,-23.058729
O(CC(O)=O)c1cc(C)c(Cc2cc(C(C)C)c(O)cc2)c(c1)C,1,232,-23.278557,64.690933,-54.242287,-23.278557
O(CC(O)=O)c1cc(C)c(Cc2cc(C(C)C)c(O)cc2)c(c1)C,1,233,-26.692928,64.700226,-105.98219,-26.692928
O(CC(O)=O)c1cc(C)c(Cc2cc(C(C)C)c(O)cc2)c(c1)C,1,234,-26.664152,64.700249,-123.45432,-26.664152
O(CC(O)=O)c1cc(C)c(Cc2cc(C(C)C)c(O)cc2)c(c1)C,1,235,-22.679701,64.718391,-32.517548,-22.679701
O(CC(O)=O)c1cc(C)c(Cc2cc(C(C)C)c(O)cc2)c(c1)C,1,236,-26.475775,64.720123,-62.886223,-26.475775
O(CC(O)=O)c1cc(C)c(Cc2cc(C(C)C)c(O)cc2)c(c1)C,1,237,-25.375973,64.720131,-82.74646,-25.375973
O(CC(O)=O)c1cc(C)c(Cc2cc(C(C)C)c(O)cc2)c(c1)C,1,238,-27.787935,64.733154,-79.114197,-27.787935
O(CC(O)=O)c1cc(C)c(Cc2cc(C(C)C)c(O)cc2)c(c1)C,1,239,-22.915583,64.812599,-71.993706,-22.915583
O(CC(O)=O)c1cc(C)c(Cc2cc(C(C)C)c(O)cc2)c(c1)C,1,240,-22.039566,64.81691,-29.192129,-22.039566
O(CC(O)=O)c1cc(C)c(Cc2cc(C(C)C)c(O)cc2)c(c1)C,1,253,-26.731308,65.195007,-61.099941,-26.731308
O(CC(O)=O)c1cc(C)c(Cc2cc(C(C)C)c(O)cc2)c(c1)C,1,254,-27.482574,65.22834,-114.82498,-27.482574
O(CC(O)=O)c1cc(C)c(Cc2cc(C(C)C)c(O)cc2)c(c1)C,1,255,-23.867228,65.271561,-51.112663,-23.867228
O(CC(O)=O)c1cc(C)c(Cc2cc(C(C)C)c(O)cc2)c(c1)C,1,256,-24.480413,65.361443,-64.865387,-24.480413
O(CC(O)=O)c1cc(C)c(Cc2cc(C(C)C)c(O)cc2)c(c1)C,1,257,-23.175629,65.361465,-46.736404,-23.175629
O(CC(O)=O)c1cc(C)c(Cc2cc(C(C)C)c(O)cc2)c(c1)C,1,258,-20.602507,65.364212,-19.80027,-20.602507
O(CC(O)=O)c1cc(C)c(Cc2cc(C(C)C)c(O)cc2)c(c1)C,1,259,-22.615789,65.364212,-12.98783,-22.615789
O(CC(O)=O)c1cc(C)c(Cc2cc(C(C)C)c(O)cc2)c(c1)C,1,260,-27.039635,65.402367,-54.082218,-27.039635
O(CC(O)=O)c1cc(C)c(Cc2cc(C(C)C)c(O)cc2)c(c1)C,1,261,-25.270512,65.422905,-62.384708,-25.270512
O(CC(O)=O)c1cc(C)c(Cc2cc(C(C)C)c(O)cc2)c(c1)C,1,262,-24.869886,65.438843,-76.079018,-24.869886
O(CC(O)=O)c1cc(C)c(Cc2cc(C(C)C)c(O)cc2)c(c1)C,1,263,-26.177719,65.43885,-162.73904,-26.177719
O(CC(O)=O)c1cc(C)c(Cc2cc(C(C)C)c(O)cc2)c(c1)C,1,264,-26.661602,65.452454,-76.171875,-26.661602
O(CC(O)=O)c1cc(C)c(Cc2cc(C(C)C)c(O)cc2)c(c1)C,1,241,-26.507521,64.835007,-130.76053,-26.507521
