mol,rseq,mseq,S,E_conf,E_place,E_score1
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,37,-8.3646822,71.811348,-38.947254,-8.3646822
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,38,-7.9347177,71.811356,-27.35626,-7.9347177
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,39,-7.8895278,71.882416,-42.169739,-7.8895278
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,40,-7.5785136,71.882416,-15.613309,-7.5785136
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,41,-8.9192619,72.415863,-37.512722,-8.9192619
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,42,-8.3755064,69.687492,-25.179205,-8.3755064
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,43,-7.8545976,69.687492,-28.263666,-7.8545976
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,44,-8.4462166,69.793999,-22.659534,-8.4462166
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,45,-8.1756058,69.793999,-34.965408,-8.1756058
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,46,-7.983727,70.490311,-25.003933,-7.983727
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,47,-8.5471525,70.490334,-26.621632,-8.5471525
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,48,-8.311573,70.5466,-26.971601,-8.311573
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,13,-7.8080668,70.490303,-34.805138,-7.8080668
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,14,-9.1453047,70.490311,-23.34667,-9.1453047
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,15,-8.4133215,70.546593,-46.148163,-8.4133215
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,16,-7.9897327,70.5466,-26.79805,-7.9897327
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,17,-7.4171362,70.55323,-17.52561,-7.4171362
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,18,-8.0195332,70.55323,-40.760471,-8.0195332
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,19,-7.6296539,70.671036,-33.915417,-7.6296539
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,20,-7.5762248,70.671043,-46.193653,-7.5762248
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,21,-8.0839024,70.685089,-22.480915,-8.0839024
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,22,-7.8463397,70.685097,-30.935549,-7.8463397
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,23,-7.6579628,70.730782,-36.776031,-7.6579628
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,24,-8.8525028,70.730782,-30.094749,-8.8525028
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,1,133,-7.5104895,71.790276,-28.972723,-7.5104895
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,1,134,-8.1698208,71.790283,-33.830276,-8.1698208
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,1,135,-7.1142793,71.871948,-26.503872,-7.1142793
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,1,136,-7.1425519,71.871971,-46.823795,-7.1425519
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,1,137,-7.2612166,72.559502,-44.852715,-7.2612166
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,1,138,-7.6736674,72.559509,-18.548075,-7.6736674
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,1,139,-7.1548605,72.627213,-23.770882,-7.1548605
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,1,140,-7.3865829,72.627213,-30.23291,-7.3865829
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,1,141,-6.8540654,72.648628,-34.401646,-6.8540654
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(cc1)C,1,142,-7.4719181,72.648636,-36.845795,-7.4719181
