mol,rseq,mseq,S,E_conf,E_place,E_score1
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,50,-4.3336611,70.55323,-27.323347,-4.3336611
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,51,-3.7778478,70.553238,-41.088402,-3.7778478
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,52,-6.9989977,70.671028,-42.43594,-6.9989977
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,53,-4.1816254,70.671043,-50.550503,-4.1816254
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,54,-3.8672817,70.685081,-36.529236,-3.8672817
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,55,-4.3613062,70.68515,-48.682911,-4.3613062
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,56,-4.4836407,70.730812,-45.530228,-4.4836407
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,57,-3.313956,70.730812,-24.968866,-3.313956
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,58,-7.4522319,70.966347,-49.490295,-7.4522319
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,59,-3.899055,70.966354,-31.459896,-3.899055
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,60,-6.127707,71.231636,-57.152939,-6.127707
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,37,-3.6018555,71.811348,-38.709492,-3.6018555
Clc1cc(ccc1Cl)CO\N=C\c1n2C=CSc2nc1-c1ccc(Cl)cc1,1,38,-3.8242178,71.811356,-41.338497,-3.8242178
