mol,E_score1
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(cc1)C(=O)N,-102.876
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(cc1)C(=O)N,-99.7563
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(cc1)C(=O)N,-101.557
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(cc1)C(=O)N,-99.7201
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(cc1)C(=O)N,-102.678
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(cc1)C(=O)N,-99.4893
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(cc1)C(=O)N,-99.8564
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(cc1)C(=O)N,-99.8765
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(cc1)C(=O)N,-100.327
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(cc1)C(=O)N,-101.159
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(cc1)C(=O)N,-100.265
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(cc1)C(=O)N,-103.152
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(cc1)C(=O)N,-97.8303
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(cc1)C(=O)N,-98.2753
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(cc1)C(=O)N,-98.9949
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(cc1)C(=O)N,-103.203
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(cc1)C(=O)N,-102.053
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(cc1)C(=O)N,-98.2254
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(cc1)C(=O)N,-103.157
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(NS(=O)(=O)C)cc1,-98.8217
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(NS(=O)(=O)C)cc1,-98.8351
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(NS(=O)(=O)C)cc1,-101.267
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(NS(=O)(=O)C)cc1,-100.214
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(NS(=O)(=O)C)cc1,-99.562
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(NS(=O)(=O)C)cc1,-98.3037
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(NS(=O)(=O)C)cc1,-100.664
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(NS(=O)(=O)C)cc1,-97.8921
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(NS(=O)(=O)C)cc1,-99.5392
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(NS(=O)(=O)C)cc1,-99.6834
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(NS(=O)(=O)C)cc1,-100.404
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(NS(=O)(=O)C)cc1,-99.9968
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(NS(=O)(=O)C)cc1,-100.884
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(NS(=O)(=O)C)cc1,-100.45
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(NS(=O)(=O)C)cc1,-100.926
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(NS(=O)(=O)C)cc1,-99.3565
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(NS(=O)(=O)C)cc1,-99.0634
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(NS(=O)(=O)C)cc1,-98.5502
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(NS(=O)(=O)C)cc1,-99.8134
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(NS(=O)(=O)C)cc1,-98.6891
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(cc1)C(=O)N,-100.019
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(cc1)C(=O)N,-98.4479
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(cc1)C(=O)N,-101.756
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(cc1)C(=O)N,-99.1344
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(cc1)C(=O)N,-99.3995
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(cc1)C(=O)N,-101.104
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(cc1)C(=O)N,-101.938
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(cc1)C(=O)N,-103.037
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(cc1)C(=O)N,-100.286
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(cc1)C(=O)N,-97.7469
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(cc1)C(=O)N,-97.4759
s1c(ccc1CN(S(=O)(=O)Cc1ccccc1)CC(C)C)-c1ccc(cc1)C(=O)N,-97.0171
Clc1cccc(F)c1C(=O)N(C)c1ccc(cc1N1CC2C(C2)C1)-c1n(nc(NC(=O)CN(C)C)c1)C(C)C,-99.8421
